"","MesM","DiaM","Hora","Temp","Presion","Humedad","PrecipActual","PrecipAcum","fecha"
"721",1,31,"17",28.57,759.04,34.75,0,0,13117
"722",1,31,"18",27.87,758.8,41.5,0,0,13118
"723",1,31,"19",27.3,758.91,51.25,0,0,13119
"724",1,31,"20",26.8,759.38,58,0,0,13120
"725",1,31,"21",26.91,760.03,60.17,0,0,13121
"726",1,31,"22",27.06,760.24,66.25,0,0,13122
"727",1,31,"23",27.1,760.14,69,0,0,13123
"728",2,1,"00",27.09,760.01,70.18,0,0,20100
"729",2,1,"01",27.7,759.73,62.83,0,0,20101
"730",2,1,"02",26.2,759.56,70.08,0,0,20102
"731",2,1,"03",26.72,759.34,70.67,0,0,20103
"732",2,1,"04",26,759.4,72.92,0,0,20104
"733",2,1,"05",25.19,759.34,76.67,0,0,20105
"734",2,1,"06",25.16,759.69,77.17,0,0,20106
"735",2,1,"07",25.47,760.05,77.83,0,0,20107
"736",2,1,"08",26.2,760.24,73,0,0,20108
"737",2,1,"09",28.13,760.48,64,0,0,20109
"738",2,1,"10",30.51,760.48,51.08,0,0,20110
"739",2,1,"11",31.68,760.5,45.73,0,0,20111
"740",2,1,"12",31.33,760.37,51.42,0,0,20112
"741",2,1,"13",31.53,760.48,52.08,0,0,20113
"742",2,1,"14",33.31,760.33,43.5,0,0,20114
"743",2,1,"15",31.66,760.07,52,0,0,20115
"744",2,1,"16",30.41,759.65,55.33,0,0,20116
"745",2,1,"17",29.39,759.63,42.58,0,0,20117
"746",2,1,"18",29.62,759.4,46.17,0,0,20118
"747",2,1,"19",29.14,759.38,52.33,0,0,20119
"748",2,1,"20",28.33,759.69,58.58,0,0,20120
"749",2,1,"21",28.55,760.07,59.92,0,0,20121
"750",2,1,"22",27.7,760.71,65.17,0,0,20122
"751",2,1,"23",27.45,761.17,68.08,0,0,20123
"752",2,2,"00",26.89,761.58,62.42,0,0,20200
"753",2,2,"01",26.33,762.12,68.83,0,0,20201
"754",2,2,"02",25.59,762.68,71.08,0,0,20202
"755",2,2,"03",24.73,763,63.58,0,0,20203
"756",2,2,"04",23.83,763.71,58.75,0,0,20204
"757",2,2,"05",23.11,764.41,56.67,0,0,20205
"758",2,2,"06",22.48,765,54.17,0,0,20206
"759",2,2,"07",22.23,765.49,48.33,0,0,20207
"760",2,2,"08",22.68,766.3,33.25,0,0,20208
"761",2,2,"09",23.7,766.98,32,0,0,20209
"762",2,2,"10",25.28,767.55,31.75,0,0,20210
"763",2,2,"11",26.39,768.04,32.17,0,0,20211
"764",2,2,"12",28.88,768.37,26.75,0,0,20212
"765",2,2,"13",30.29,768.5,23.58,0,0,20213
"766",2,2,"14",28.66,768.43,23.67,0,0,20214
"767",2,2,"15",27.91,768.27,26,0,0,20215
"768",2,2,"16",26.8,768.12,27.92,0,0,20216
"769",2,2,"17",25.16,768.23,29.67,0,0,20217
"770",2,2,"18",24.07,768.16,28.83,0,0,20218
"771",2,2,"19",22.99,768.6,31.08,0,0,20219
"772",2,2,"20",21.7,769.26,39.25,0,0,20220
"773",2,2,"21",20.63,769.68,42.08,0,0,20221
"774",2,2,"22",19.74,770.3,43.75,0,0,20222
"775",2,2,"23",19.3,770.53,44.42,0,0,20223
"776",2,3,"00",18.72,770.91,45,0,0,20300
"777",2,3,"01",18.17,771.06,45.75,0,0,20301
"778",2,3,"02",17.61,770.99,48.42,0,0,20302
"779",2,3,"03",17.18,770.79,52,0,0,20303
"780",2,3,"04",16.83,770.68,52.17,0,0,20304
"781",2,3,"05",16.62,770.96,52.73,0,0,20305
"782",2,3,"06",16.35,771.12,54.17,0,0,20306
"783",2,3,"07",16.53,771.44,56,0,0,20307
"784",2,3,"08",17.45,771.76,53.83,0,0,20308
"785",2,3,"09",19.6,771.89,47.42,0,0,20309
"786",2,3,"10",22.31,771.82,39.25,0,0,20310
"787",2,3,"11",24.54,771.5,32.67,0,0,20311
"788",2,3,"12",28.36,771.29,23.67,0,0,20312
"789",2,3,"13",29.59,770.87,21.42,0,0,20313
"790",2,3,"14",28.52,770.62,22.5,0,0,20314
"791",2,3,"15",27.69,770.28,26.17,0,0,20315
"792",2,3,"16",26.9,769.96,29.83,0,0,20316
"793",2,3,"17",24.17,769.72,36.83,0,0,20317
"794",2,3,"18",23.51,769.43,40,0,0,20318
"795",2,3,"19",23.03,769.35,40,0,0,20319
"796",2,3,"20",22.57,769.37,40.75,0,0,20320
"797",2,3,"21",22.34,769.77,41.75,0,0,20321
"798",2,3,"22",22.08,770.02,42.5,0,0,20322
"799",2,3,"23",21.53,770.11,43.75,0,0,20323
"800",2,4,"00",21.06,770.09,50.33,0,0,20400
"801",2,4,"01",20.9,769.83,51.75,0,0,20401
"802",2,4,"02",20.95,769.45,54.17,0,0,20402
"803",2,4,"03",21.12,769.11,55.33,0,0,20403
"804",2,4,"04",20.94,769.05,55.58,0,0,20404
"805",2,4,"05",20.84,769.16,53.73,0,0,20405
"806",2,4,"06",20.78,769.37,53.08,0,0,20406
"807",2,4,"07",21.07,769.7,52.42,0,0,20407
"808",2,4,"08",21.66,770.09,50.5,0,0,20408
"809",2,4,"09",23.05,770.13,43.58,0,0,20409
"810",2,4,"10",24.12,770.15,39.42,0,0,20410
"811",2,4,"11",25.71,770.25,35.42,0,0,20411
"812",2,4,"12",27.59,770.11,30.17,0,0,20412
"813",2,4,"13",28.82,769.62,28.5,0,0,20413
"814",2,4,"14",28.71,769.22,28.67,0,0,20414
"815",2,4,"15",28.38,768.86,30.08,0,0,20415
"816",2,4,"16",26.93,768.41,35.67,0,0,20416
"817",2,4,"17",24.84,768.12,41.5,0,0,20417
"818",2,4,"18",24.24,767.93,42.75,0,0,20418
"819",2,4,"19",23.75,767.82,44.17,0,0,20419
"820",2,4,"20",23.39,767.84,44.58,0,0,20420
"821",2,4,"21",23.25,767.99,42.83,0,0,20421
"822",2,4,"22",23.05,768.1,40.92,0,0,20422
"823",2,4,"23",23.12,768.1,41.25,0,0,20423
"824",2,5,"00",22.88,768.1,44.5,0,0,20500
"825",2,5,"01",22.77,767.95,51.83,0,0,20501
"826",2,5,"02",22.43,767.63,57.75,0,0,20502
"827",2,5,"03",22.09,767.46,59.75,0,0,20503
"828",2,5,"04",21.8,767.31,58,0,0,20504
"829",2,5,"05",21.64,767.28,54.45,0,0,20505
"830",2,5,"06",21.43,767.35,57,0,0,20506
"831",2,5,"07",21.66,767.39,61,0,0,20507
"832",2,5,"08",22.04,767.55,58.83,0,0,20508
"833",2,5,"09",23.91,767.59,48.92,0,0,20509
"834",2,5,"10",26.04,767.61,38.75,0,0,20510
"835",2,5,"11",27.25,767.63,30,0,0,20511
"836",2,5,"12",29.02,767.29,24.5,0,0,20512
"837",2,5,"13",30.21,766.89,24.08,0,0,20513
"838",2,5,"14",30.38,766.45,25.08,0,0,20514
"839",2,5,"15",30.2,765.83,27.75,0,0,20515
"840",2,5,"16",28.82,765.11,30.92,0,0,20516
"841",2,5,"17",26.44,764.62,39.67,0,0,20517
"842",2,5,"18",25.95,764.35,43.5,0,0,20518
"843",2,5,"19",25.36,764.14,49.33,0,0,20519
"844",2,5,"20",25.14,764.18,53.33,0,0,20520
"845",2,5,"21",25.22,764.27,54.58,0,0,20521
"846",2,5,"22",25.25,764.48,51.83,0,0,20522
"847",2,5,"23",24.99,764.46,50.92,0,0,20523
"848",2,6,"00",24.55,764.5,46.75,0,0,20600
"849",2,6,"01",23.2,764.14,52.67,0,0,20601
"850",2,6,"02",23.21,763.56,54,0,0,20602
"851",2,6,"03",23.21,763.23,54.25,0,0,20603
"852",2,6,"04",23.66,763.21,54.42,0,0,20604
"853",2,6,"05",23.56,763.32,56.36,0,0,20605
"854",2,6,"06",23.25,763.69,58.25,0,0,20606
"855",2,6,"07",23.07,764.16,56.92,0,0,20607
"856",2,6,"08",23.41,764.29,59.33,0,0,20608
"857",2,6,"09",24.63,764.29,56.25,0,0,20609
"858",2,6,"10",26.18,764.22,50.92,0,0,20610
"859",2,6,"11",27.65,763.78,44,0,0,20611
"860",2,6,"12",30.05,763.31,35.75,0,0,20612
"861",2,6,"13",31.31,762.93,31.5,0,0,20613
"862",2,6,"14",31.71,762.34,28.08,0,0,20614
"863",2,6,"15",31.9,761.73,28.17,0,0,20615
"864",2,6,"16",30.59,760.96,30,0,0,20616
"865",2,6,"17",27.95,760.41,35.17,0,0,20617
"866",2,6,"18",27.36,760.03,41.67,0,0,20618
"867",2,6,"19",26.71,759.86,48.58,0,0,20619
"868",2,6,"20",26.15,759.88,53,0,0,20620
"869",2,6,"21",26.07,760.12,57.25,0,0,20621
"870",2,6,"22",26.34,760.03,52.33,0,0,20622
"871",2,6,"23",26.44,759.9,42.33,0,0,20623
"872",2,7,"00",25.99,760.16,43.5,0,0,20700
"873",2,7,"01",25.56,760.16,46.75,0,0,20701
"874",2,7,"02",25.31,759.78,48.42,0,0,20702
"875",2,7,"03",24.88,759.25,52.83,0,0,20703
"876",2,7,"04",24.79,759.06,55.17,0,0,20704
"877",2,7,"05",24.38,759.55,62,0,0,20705
"878",2,7,"06",23.9,759.86,69.17,0,0,20706
"879",2,7,"07",23.82,759.71,70.25,0,0,20707
"880",2,7,"08",24.08,759.97,69.67,0,0,20708
"881",2,7,"09",25.57,759.93,63.42,0,0,20709
"882",2,7,"10",27.91,759.86,47.25,0,0,20710
"883",2,7,"11",30.26,759.69,34.92,0,0,20711
"884",2,7,"12",31.78,759.29,31.92,0,0,20712
"885",2,7,"13",32.7,758.93,28.33,0,0,20713
"886",2,7,"14",33.14,758.59,27,0,0,20714
"887",2,7,"15",33.28,758.06,25.33,0,0,20715
"888",2,7,"16",32.82,757.62,25.25,0,0,20716
"889",2,7,"17",30.39,757.28,30.83,0,0,20717
"890",2,7,"18",29.75,756.94,35.42,0,0,20718
"891",2,7,"19",28.78,756.92,41.83,0,0,20719
"892",2,7,"20",27.93,757.26,45.58,0,0,20720
"893",2,7,"21",27.38,758.08,51.92,0,0,20721
"894",2,7,"22",27.11,758.57,57.33,0,0,20722
"895",2,7,"23",26.77,758.11,63.25,0,0,20723
"896",2,8,"00",26.68,758.07,63.17,0,0,20800
"897",2,8,"01",26.45,758.38,63.75,0,0,20801
"898",2,8,"02",25.93,758.38,66.92,0,0,20802
"899",2,8,"03",25.68,758.44,66.75,0,0,20803
"900",2,8,"04",26.35,758.15,54.83,0,0,20804
"901",2,8,"05",26.39,757.71,53.91,0,0,20805
"902",2,8,"06",26.01,757.87,53.08,0,0,20806
"903",2,8,"07",25.7,758.34,53.25,0,0,20807
"904",2,8,"08",26.03,758.66,51,0,0,20808
"905",2,8,"09",28.39,758.59,43.25,0,0,20809
"906",2,8,"10",30.98,758.53,39.08,0,0,20810
"907",2,8,"11",32.54,758.66,36,0,0,20811
"908",2,8,"12",33.69,758.25,31.67,0,0,20812
"909",2,8,"13",34.45,758.25,29.33,0,0,20813
"910",2,8,"14",34.76,757.94,29.17,0,0,20814
"911",2,8,"15",32.75,757.6,33.67,0,0,20815
"912",2,8,"16",31.95,756.92,36.58,0,0,20816
"913",2,8,"17",31.5,756.77,38.75,0,0,20817
"914",2,8,"18",31.19,756.48,39.17,0,0,20818
"915",2,8,"19",30.4,756.5,39.75,0,0,20819
"916",2,8,"20",29.16,757.37,43.42,0,0,20820
"917",2,8,"21",26.55,758.27,59,0,0,20821
"918",2,8,"22",26.06,758.49,57,0,0,20822
"919",2,8,"23",26.23,758.15,55.33,0,0,20823
"920",2,9,"00",25.86,758.49,58.5,0,0,20900
"921",2,9,"01",25.99,757.9,65.5,0,0,20901
"922",2,9,"02",26.13,757.83,71.17,0,0,20902
"923",2,9,"03",25.73,757.49,68,0,0,20903
"924",2,9,"04",25.58,757.32,69.92,0,0,20904
"925",2,9,"05",25.32,757.57,71.91,0,0,20905
"926",2,9,"06",25.73,757.92,72.58,0,0,20906
"927",2,9,"07",25.77,758.21,74,0,0,20907
"928",2,9,"08",26.34,758.13,69.5,0,0,20908
"929",2,9,"09",27.86,757.75,61.75,0,0,20909
"930",2,9,"10",30.41,758.11,51.67,0,0,20910
"931",2,9,"11",32.6,758.19,41.75,0,0,20911
"932",2,9,"12",34.74,757.85,37.08,0,0,20912
"933",2,9,"13",36.24,757.66,32.92,0,0,20913
"934",2,9,"14",38.3,757.26,25.42,0,0,20914
"935",2,9,"15",39.63,756.71,20.25,0,0,20915
"936",2,9,"16",37.03,756.35,20.58,0,0,20916
"937",2,9,"17",32.44,756.09,25.92,0,0,20917
"938",2,9,"18",31.42,755.92,25.92,0,0,20918
"939",2,9,"19",30.27,755.9,24.33,0,0,20919
"940",2,9,"20",29.07,756.01,31.67,0,0,20920
"941",2,9,"21",28.34,756.5,40.58,0,0,20921
"942",2,9,"22",27.81,757.09,43.58,0,0,20922
"943",2,9,"23",27.34,757.17,48,0,0,20923
"944",2,10,"00",26.47,757.19,52.5,0,0,21000
"945",2,10,"01",27.51,756.88,52.92,0,0,21001
"946",2,10,"02",27.3,756.62,63.83,0,0,21002
"947",2,10,"03",27.19,756.45,63.92,0,0,21003
"948",2,10,"04",26.64,756.12,61.33,0,0,21004
"949",2,10,"05",25.48,756.11,66.18,0,0,21005
"950",2,10,"06",26.71,756.33,63,0,0,21006
"951",2,10,"07",26.82,756.41,65.67,0,0,21007
"952",2,10,"08",27.5,756.33,56.42,0,0,21008
"953",2,10,"09",29.33,756.03,45.58,0,0,21009
"954",2,10,"10",32.27,756.01,35.92,0,0,21010
"955",2,10,"11",34.36,755.59,28.33,0,0,21011
"956",2,10,"12",37.22,754.95,23,0,0,21012
"957",2,10,"13",38.66,754.44,20.08,0,0,21013
"958",2,10,"14",38.93,753.98,20.75,0,0,21014
"959",2,10,"15",37.99,753.28,23,0,0,21015
"960",2,10,"16",34.58,752.73,30.08,0,0,21016
"961",2,10,"17",33.46,752.28,31.67,0,0,21017
"962",2,10,"18",32.67,751.88,33.67,0,0,21018
"963",2,10,"19",31.51,752.11,38.67,0,0,21019
"964",2,10,"20",30.49,752.5,41,0,0,21020
"965",2,10,"21",29.58,753.01,43.83,0,0,21021
"966",2,10,"22",28.79,753.28,48.58,0,0,21022
"967",2,10,"23",29.04,753.32,48.08,0,0,21023
"968",2,11,"00",28.94,753.34,49.42,0,0,21100
"969",2,11,"01",28.73,753.24,50.83,0,0,21101
"970",2,11,"02",29.04,752.64,47.92,0,0,21102
"971",2,11,"03",26.91,752.64,55.67,0.12,0.12,21103
"972",2,11,"04",24.84,752.64,66.83,0.64,0.89,21104
"973",2,11,"05",24.55,752.88,66.36,0,1.02,21105
"974",2,11,"06",23.21,753.94,71.33,0.02,1.04,21106
"975",2,11,"07",21.88,756.88,82,2.12,3.09,21107
"976",2,11,"08",21.21,757.3,88.25,5.02,8.04,21108
"977",2,11,"09",19.56,757.79,88.75,2.33,10.08,21109
"978",2,11,"10",18.75,757.47,85.75,0.64,10.84,21110
"979",2,11,"11",20.22,757.64,76.55,0.07,10.92,21111
"980",2,11,"12",23.63,758.99,60.42,0,10.92,21112
"981",2,11,"13",24.73,759.71,51.92,0,10.92,21113
"982",2,11,"14",25.19,760.09,48.83,0,10.92,21114
"983",2,11,"15",27.96,760.26,35.92,0,10.92,21115
"984",2,11,"16",26.55,760.73,33.67,0,10.92,21116
"985",2,11,"17",24.28,761.7,34.83,0,10.92,21117
"986",2,11,"18",22.93,762.51,32,0,10.92,21118
